stop_no,stop_id,orig_stop_id,stop_name,stop_desc,stop_pnrtype,stop_used,stop_usedFG,stop_lat,stop_lon
      1364,13760     ,TLSBWD-  76              ,15TH AVE NW & NW LEARY WAY              ,                                        , 0, 1, 0,   47.663143, -122.376480
      1365,13770     ,TLSBWD-  76              ,15TH AVE W & W EMERSON ST               ,                                        , 0, 1, 0,   47.653473, -122.376328
      1366,13775     ,TLSBWD-  76              ,W EMERSON PL & 21ST AVE W               ,                                        , 0, 1, 0,   47.655807, -122.383720
      1367,13800     ,TLSBWD-  76              ,15TH AVE W & W DRAVUS ST                ,                                        , 0, 1, 0,   47.648170, -122.376862
      1368,13810     ,TLSBWD-  76              ,15TH AVE W & W ARMOUR ST                ,                                        , 0, 1, 0,   47.644825, -122.376328
      1369,13830     ,TLSBWD-  76              ,15TH AVE W & W WHEELER ST               ,                                        , 0, 1, 0,   47.640320, -122.376312
      1370,13840     ,TLSBWD-  76              ,15TH AVE W & W ARMORY WAY               ,                                        , 0, 1, 0,   47.637482, -122.376305
      1371,13870     ,TLSBWD-  76              ,ELLIOTT AVE W & W GALER ST              ,                                        , 0, 1, 0,   47.631969, -122.375397
      1372,13890     ,TLSBWD-  76              ,ELLIOTT AVE W & W PROSPECT ST           ,                                        , 0, 1, 0,   47.629066, -122.371742
      1373,13910     ,TLSBWD-  76              ,W MERCER ST & 3RD AVE W                 ,                                        , 0, 1, 0,   47.624535, -122.360718
      1374,13915     ,TLSBWD-  76              ,1ST AVE W & W MERCER ST                 ,                                        , 0, 1, 0,   47.624794, -122.358116
      1375,14035     ,TLSBWD-  76              ,1ST AVE & CEDAR ST                      ,                                        , 0, 1, 0,   47.615818, -122.350494
      1376,14038     ,TLSBWD-  76              ,W MERCER ST & 3RD AVE W                 ,                                        , 0, 1, 0,   47.624668, -122.361153
      1377,14070     ,TLSBWD-  76              ,ELLIOTT AVE W & W PROSPECT ST           ,                                        , 0, 1, 0,   47.628788, -122.371124
      1378,14090     ,TLSBWD-  76              ,ELLIOTT AVE W & W GALER ST              ,                                        , 0, 1, 0,   47.632252, -122.375481
      1379,14110     ,TLSBWD-  76              ,15TH AVE W & W NEWTON ST                ,                                        , 0, 1, 0,   47.636963, -122.376099
      1380,14130     ,TLSBWD-  76              ,15TH AVE W & W WHEELER ST               ,                                        , 0, 1, 0,   47.640923, -122.376114
      1381,14150     ,TLSBWD-  76              ,15TH AVE W & W ARMOUR ST                ,                                        , 0, 1, 0,   47.644936, -122.376122
      1382,14170     ,TLSBWD-  76              ,15TH AVE W & W DRAVUS ST                ,                                        , 0, 1, 0,   47.649097, -122.376045
      1383,14190     ,TLSBWD-  76              ,15TH AVE W & W EMERSON ST               ,                                        , 0, 1, 0,   47.653942, -122.376122
      1384,14195     ,TLSBWD-  76              ,W EMERSON PL & 21ST AVE W               ,                                        , 0, 1, 0,   47.655598, -122.383530
      1385,14200     ,TLSBWD-  76              ,15TH AVE NW & NW LEARY WAY              ,                                        , 0, 1, 0,   47.663437, -122.375977
      1386,14230     ,TLSBWD-  76              ,15TH AVE NW & NW MARKET ST              ,                                        , 0, 1, 0,   47.668472, -122.376114
      1387,14240     ,TLSBWD-  76              ,15TH AVE NW & NW 57TH ST                ,                                        , 0, 1, 0,   47.670391, -122.376114
      1388,14260     ,TLSBWD-  76              ,15TH AVE NW & NW 61ST ST                ,                                        , 0, 1, 0,   47.673557, -122.376114
      1389,14280     ,TLSBWD-  76              ,15TH AVE NW & NW 65TH ST                ,                                        , 0, 1, 0,   47.676731, -122.376671
      1390,14300     ,TLSBWD-  76              ,15TH AVE NW & NW 70TH ST                ,                                        , 0, 1, 0,   47.679726, -122.376671
      1391,14320     ,TLSBWD-  76              ,15TH AVE NW & NW 75TH ST                ,                                        , 0, 1, 0,   47.683422, -122.376686
      1392,14340     ,TLSBWD-  76              ,15TH AVE NW & NW 80TH ST                ,                                        , 0, 1, 0,   47.687130, -122.376701
      1393,14360     ,TLSBWD-  76              ,15TH AVE NW & NW 85TH ST                ,                                        , 0, 1, 0,   47.691177, -122.376709
      1394,14370     ,TLSBWD-  76              ,15TH AVE NW & NW 90TH ST                ,                                        , 0, 0, 0,   47.693733, -122.376701
      1395,14380     ,TLSBWD-  76              ,15TH AVE NW & NW 92ND ST                ,                                        , 0, 1, 0,   47.696289, -122.376701
      1396,14390     ,TLSBWD-  76              ,15TH AVE NW & NW 96TH ST                ,                                        , 0, 1, 0,   47.698822, -122.376686
      1397,14400     ,TLSBWD-  76              ,15TH AVE NW & NW 100TH ST               ,                                        , 0, 1, 0,   47.701401, -122.376671
      1398,14410     ,TLSBWD-  76              ,14TH AVE NW & NW 100TH ST               ,                                        , 0, 1, 0,   47.701782, -122.373993
      1399,14420     ,TLSBWD-  76              ,14TH AVE NW & NW 103RD ST               ,                                        , 0, 1, 0,   47.703308, -122.373993
      1400,14960     ,TLSBWD-  76              ,ALKI AVE SW & 61ST AVE SW               ,                                        , 0, 1, 0,   47.579041, -122.410667
      1401,14961     ,TLSBWD-  76              ,61ST AVE SW & SW STEVENS ST             ,                                        , 0, 1, 0,   47.577518, -122.410797
      1402,14962     ,TLSBWD-  76              ,61ST AVE SW & SW ADMIRAL WAY            ,                                        , 0, 1, 0,   47.576027, -122.410835
      1403,14963     ,TLSBWD-  76              ,SW ADMIRAL WAY & 60TH AVE SW            ,                                        , 0, 1, 0,   47.575817, -122.409019
      1404,14970     ,TLSBWD-  76              ,SW ADMIRAL WAY & 59TH AVE SW            ,                                        , 0, 1, 0,   47.576073, -122.407791
      1405,14980     ,TLSBWD-  76              ,SW ADMIRAL WAY & 57TH AVE SW            ,                                        , 0, 1, 0,   47.577034, -122.405182
      1406,15000     ,TLSBWD-  76              ,SW ADMIRAL WAY & SW STEVENS ST          ,                                        , 0, 1, 0,   47.578583, -122.400917
      1407,15002     ,TLSBWD-  76              ,SW ADMIRAL WAY & 51ST AVE SW            ,                                        , 0, 1, 0,   47.579189, -122.396996
      1408,15030     ,TLSBWD-  76              ,SW ADMIRAL WAY & SW LANDER ST           ,                                        , 0, 1, 0,   47.579529, -122.393799
      1409,15040     ,TLSBWD-  76              ,SW ADMIRAL WAY & 47TH AVE SW            ,                                        , 0, 1, 0,   47.581158, -122.391571
      1410,15050     ,TLSBWD-  76              ,SW ADMIRAL WAY & 45TH AVE SW            ,                                        , 0, 1, 0,   47.581142, -122.388924
      1411,15060     ,TLSBWD-  76              ,SW ADMIRAL WAY & CALIFORNIA AVE SW      ,                                        , 0, 1, 0,   47.581123, -122.386177
      1412,15070     ,TLSBWD-  76              ,SW ADMIRAL WAY & 41ST AVE SW            ,                                        , 0, 1, 0,   47.581112, -122.383980
      1413,15080     ,TLSBWD-  76              ,SW ADMIRAL WAY & 39TH AVE SW            ,                                        , 0, 1, 0,   47.581043, -122.380920
      1414,15090     ,TLSBWD-  76              ,SW ADMIRAL WAY & BELVIDERE AVE SW       ,                                        , 0, 1, 0,   47.581024, -122.378922
      1415,15100     ,TLSBWD-  76              ,SW ADMIRAL WAY & SW OLGA ST             ,                                        , 0, 1, 0,   47.580250, -122.376793
      1416,15120     ,TLSBWD-  76              ,SW ADMIRAL WAY & SW CITY VIEW ST        ,                                        , 0, 1, 0,   47.573505, -122.373230
      1417,15140     ,TLSBWD-  76              ,SW SPOKANE ST & 26TH AVE SW             ,                                        , 0, 1, 0,   47.571293, -122.365234
      1418,15145     ,TLSBWD-  76              ,SW SPOKANE ST & CHELAN AVE SW           ,                                        , 0, 1, 0,   47.571266, -122.362396
      1419,15190     ,TLSBWD-  76              ,1ST AVE S & S SPOKANE ST                ,                                        , 0, 1, 0,   47.572544, -122.334106
      1420,15205     ,TLSBWD-  76              ,1ST AVE S & S HANFORD ST                ,                                        , 0, 1, 0,   47.575924, -122.334106
      1421,15230     ,TLSBWD-  76              ,1ST AVE S & S LANDER ST                 ,                                        , 0, 1, 0,   47.579685, -122.334106
      1422,15380     ,TLSBWD-  76              ,1ST AVE S & S LANDER ST                 ,                                        , 0, 1, 0,   47.579250, -122.334312
      1423,15395     ,TLSBWD-  76              ,1ST AVE S & S HANFORD ST                ,                                        , 0, 1, 0,   47.575760, -122.334312
      1424,15451     ,TLSBWD-  76              ,SW SPOKANE ST & CHELAN AVE SW           ,                                        , 0, 1, 0,   47.571712, -122.363312
      1425,15460     ,TLSBWD-  76              ,SW SPOKANE ST & 26TH AVE SW             ,                                        , 0, 1, 0,   47.571712, -122.365318
      1426,15480     ,TLSBWD-  76              ,SW ADMIRAL WAY & SW CITY VIEW ST        ,                                        , 0, 0, 0,   47.573513, -122.373009
